%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%   For the following statistics, (u,v,w) are the tangential, normal
%   and spanwise velocity components in a local coordinate system.
%   The statistics normalized with the maximum velocity at the inlet (Uo)
%   are given at 14 streamwise positions. These statistics are interpolated 
%   from the 2D statistics computed in the fixe coordinate system and given 
%   in NetCDF format (statistics_2d.nc)
%
%  X	: Streamwise coordinates
%  Y1-Y	: Coordinates normal to the wall
%  U	: Mean tangential velocity
%  u'u'	: Tangential component of Reynolds stress
%  v'v'	: Normal component of Reynolds stress
%  w'w'	: Spanwise component of Reynolds stress
%  u'v'	: Shear stress
%
%  Re =  7900
%  Uo =  max[U(x=0,y)] = 1.03367
%  Ny =  129
%
% Date File Created: November 5, 2007
%
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  1.10053E+01    9.08248E-02    6.32458E-01    1.05499E-02    3.40938E-03    6.19485E-03   -2.48805E-03
  1.10053E+01    9.60031E-02    6.39039E-01    1.03799E-02    3.54414E-03    6.18462E-03   -2.53722E-03
  1.10053E+01    1.01317E-01    6.45189E-01    1.02317E-02    3.67093E-03    6.16710E-03   -2.58244E-03
  1.10053E+01    1.06767E-01    6.50947E-01    1.01012E-02    3.79285E-03    6.13180E-03   -2.62401E-03
  1.10053E+01    1.12351E-01    6.56402E-01    9.99285E-03    3.91069E-03    6.07191E-03   -2.66419E-03
  1.10053E+01    1.18069E-01    6.61636E-01    9.91665E-03    4.02198E-03    6.00165E-03   -2.70641E-03
  1.10053E+01    1.23920E-01    6.66747E-01    9.87266E-03    4.12277E-03    5.95018E-03   -2.75459E-03
  1.10053E+01    1.29903E-01    6.71833E-01    9.84478E-03    4.21018E-03    5.93330E-03   -2.80916E-03
  1.10053E+01    1.36016E-01    6.76968E-01    9.82900E-03    4.28430E-03    5.94486E-03   -2.86729E-03
  1.10053E+01    1.42260E-01    6.82161E-01    9.83730E-03    4.34717E-03    5.96735E-03   -2.92662E-03
  1.10053E+01    1.48633E-01    6.87362E-01    9.87265E-03    4.40245E-03    5.99353E-03   -2.98694E-03
  1.10053E+01    1.55134E-01    6.92540E-01    9.92917E-03    4.45117E-03    6.02318E-03   -3.04964E-03
  1.10053E+01    1.61762E-01    6.97718E-01    9.99041E-03    4.49197E-03    6.06084E-03   -3.11110E-03
  1.10053E+01    1.68517E-01    7.02975E-01    1.00496E-02    4.52347E-03    6.09436E-03   -3.16750E-03
  1.10053E+01    1.75397E-01    7.08396E-01    1.01294E-02    4.54477E-03    6.10560E-03   -3.21625E-03
  1.10053E+01    1.82401E-01    7.13975E-01    1.02514E-02    4.55583E-03    6.08791E-03   -3.25660E-03
  1.10053E+01    1.89528E-01    7.19656E-01    1.03995E-02    4.56013E-03    6.05391E-03   -3.29068E-03
  1.10053E+01    1.96777E-01    7.25464E-01    1.05447E-02    4.56335E-03    6.01253E-03   -3.32144E-03
  1.10053E+01    2.04147E-01    7.31424E-01    1.06664E-02    4.56844E-03    5.96661E-03   -3.34776E-03
  1.10053E+01    2.11637E-01    7.37512E-01    1.07647E-02    4.57226E-03    5.91723E-03   -3.36524E-03
  1.10053E+01    2.19245E-01    7.43709E-01    1.08451E-02    4.56731E-03    5.86009E-03   -3.36685E-03
  1.10053E+01    2.26972E-01    7.49999E-01    1.09083E-02    4.55151E-03    5.80055E-03   -3.35302E-03
  1.10053E+01    2.34814E-01    7.56368E-01    1.09492E-02    4.53183E-03    5.75433E-03   -3.33305E-03
  1.10053E+01    2.42772E-01    7.62810E-01    1.09533E-02    4.51239E-03    5.71368E-03   -3.31541E-03
  1.10053E+01    2.50844E-01    7.69347E-01    1.09149E-02    4.49065E-03    5.67651E-03   -3.29791E-03
  1.10053E+01    2.59028E-01    7.76011E-01    1.08546E-02    4.46299E-03    5.65909E-03   -3.27393E-03
  1.10053E+01    2.67325E-01    7.82756E-01    1.07909E-02    4.42882E-03    5.64598E-03   -3.24153E-03
  1.10053E+01    2.75731E-01    7.89481E-01    1.07209E-02    4.38489E-03    5.60609E-03   -3.20526E-03
  1.10053E+01    2.84247E-01    7.96130E-01    1.06277E-02    4.32600E-03    5.54854E-03   -3.16983E-03
  1.10053E+01    2.92870E-01    8.02717E-01    1.04989E-02    4.25804E-03    5.49103E-03   -3.13972E-03
  1.10053E+01    3.01600E-01    8.09244E-01    1.03408E-02    4.18975E-03    5.41654E-03   -3.11226E-03
  1.10053E+01    3.10435E-01    8.15702E-01    1.01504E-02    4.12927E-03    5.27570E-03   -3.08201E-03
  1.10053E+01    3.19374E-01    8.22115E-01    9.93096E-03    4.08073E-03    5.08901E-03   -3.04072E-03
  1.10053E+01    3.28415E-01    8.28521E-01    9.70833E-03    4.03610E-03    4.90491E-03   -2.98463E-03
  1.10053E+01    3.37557E-01    8.34972E-01    9.48235E-03    3.98597E-03    4.74617E-03   -2.91417E-03
  1.10053E+01    3.46800E-01    8.41503E-01    9.26227E-03    3.92618E-03    4.62444E-03   -2.83606E-03
  1.10053E+01    3.56140E-01    8.48081E-01    9.05783E-03    3.85670E-03    4.51578E-03   -2.75519E-03
  1.10053E+01    3.65578E-01    8.54587E-01    8.88110E-03    3.77488E-03    4.39178E-03   -2.67824E-03
  1.10053E+01    3.75111E-01    8.60946E-01    8.73097E-03    3.67843E-03    4.25312E-03   -2.60822E-03
  1.10053E+01    3.84738E-01    8.67254E-01    8.59638E-03    3.57354E-03    4.11054E-03   -2.54154E-03
  1.10053E+01    3.94458E-01    8.73609E-01    8.47194E-03    3.46656E-03    3.98629E-03   -2.47505E-03
  1.10053E+01    4.04269E-01    8.79962E-01    8.33629E-03    3.36081E-03    3.87174E-03   -2.41320E-03
  1.10053E+01    4.14169E-01    8.86180E-01    8.17386E-03    3.26182E-03    3.76018E-03   -2.35193E-03
  1.10053E+01    4.24158E-01    8.92184E-01    7.97571E-03    3.17056E-03    3.66716E-03   -2.28445E-03
  1.10053E+01    4.34234E-01    8.97895E-01    7.77587E-03    3.08247E-03    3.58086E-03   -2.21835E-03
  1.10053E+01    4.44394E-01    9.03278E-01    7.60623E-03    2.99813E-03    3.47508E-03   -2.15689E-03
  1.10053E+01    4.54639E-01    9.08412E-01    7.44803E-03    2.92002E-03    3.35040E-03   -2.09579E-03
  1.10053E+01    4.64965E-01    9.13451E-01    7.27431E-03    2.84938E-03    3.21821E-03   -2.02795E-03
  1.10053E+01    4.75373E-01    9.18465E-01    7.08182E-03    2.78466E-03    3.11096E-03   -1.95480E-03
  1.10053E+01    4.85859E-01    9.23423E-01    6.87599E-03    2.71939E-03    3.03633E-03   -1.87839E-03
  1.10053E+01    4.96422E-01    9.28228E-01    6.66608E-03    2.64765E-03    2.96026E-03   -1.80239E-03
  1.10053E+01    5.07061E-01    9.32775E-01    6.45568E-03    2.56961E-03    2.88364E-03   -1.73344E-03
  1.10053E+01    5.17775E-01    9.37106E-01    6.25281E-03    2.48626E-03    2.79941E-03   -1.66543E-03
  1.10053E+01    5.28561E-01    9.41278E-01    6.06232E-03    2.39610E-03    2.71880E-03   -1.59331E-03
  1.10053E+01    5.39418E-01    9.45338E-01    5.89366E-03    2.30511E-03    2.64854E-03   -1.52116E-03
  1.10053E+01    5.50345E-01    9.49269E-01    5.75372E-03    2.22188E-03    2.58098E-03   -1.45028E-03
  1.10053E+01    5.61339E-01    9.52993E-01    5.63534E-03    2.14724E-03    2.51736E-03   -1.38256E-03
  1.10053E+01    5.72399E-01    9.56535E-01    5.52724E-03    2.07778E-03    2.46815E-03   -1.31763E-03
  1.10053E+01    5.83524E-01    9.59953E-01    5.43999E-03    2.01248E-03    2.43082E-03   -1.25471E-03
  1.10053E+01    5.94712E-01    9.63252E-01    5.36733E-03    1.94963E-03    2.39761E-03   -1.19377E-03
  1.10053E+01    6.05960E-01    9.66446E-01    5.28454E-03    1.88818E-03    2.36238E-03   -1.13513E-03
  1.10053E+01    6.17268E-01    9.69575E-01    5.17081E-03    1.83008E-03    2.31814E-03   -1.07500E-03
  1.10053E+01    6.28633E-01    9.72626E-01    5.03147E-03    1.77584E-03    2.26463E-03   -1.01551E-03
  1.10053E+01    6.40054E-01    9.75598E-01    4.88667E-03    1.72429E-03    2.21306E-03   -9.60242E-04
  1.10053E+01    6.51530E-01    9.78565E-01    4.75596E-03    1.67657E-03    2.15922E-03   -9.06857E-04
  1.10053E+01    6.63057E-01    9.81530E-01    4.64106E-03    1.63457E-03    2.09858E-03   -8.52999E-04
  1.10053E+01    6.74636E-01    9.84492E-01    4.53103E-03    1.59574E-03    2.03962E-03   -8.01742E-04
  1.10053E+01    6.86264E-01    9.87460E-01    4.42271E-03    1.55652E-03    1.98665E-03   -7.59572E-04
  1.10053E+01    6.97939E-01    9.90417E-01    4.31976E-03    1.51902E-03    1.93405E-03   -7.21057E-04
  1.10053E+01    7.09659E-01    9.93337E-01    4.22158E-03    1.48679E-03    1.87543E-03   -6.73361E-04
  1.10053E+01    7.21423E-01    9.96180E-01    4.12610E-03    1.46007E-03    1.81047E-03   -6.14928E-04
  1.10053E+01    7.33229E-01    9.98907E-01    4.03305E-03    1.43858E-03    1.74182E-03   -5.53988E-04
  1.10053E+01    7.45075E-01    1.00152E+00    3.92940E-03    1.42142E-03    1.67696E-03   -4.97379E-04
  1.10053E+01    7.56960E-01    1.00402E+00    3.82028E-03    1.40872E-03    1.62164E-03   -4.42322E-04
  1.10053E+01    7.68881E-01    1.00639E+00    3.72619E-03    1.40240E-03    1.56811E-03   -3.83739E-04
  1.10053E+01    7.80837E-01    1.00869E+00    3.64957E-03    1.39987E-03    1.51893E-03   -3.23356E-04
  1.10053E+01    7.92826E-01    1.01091E+00    3.59460E-03    1.39778E-03    1.47624E-03   -2.65838E-04
  1.10053E+01    8.04846E-01    1.01300E+00    3.56100E-03    1.39776E-03    1.43602E-03   -2.12181E-04
  1.10053E+01    8.16895E-01    1.01486E+00    3.54040E-03    1.40266E-03    1.39975E-03   -1.61084E-04
  1.10053E+01    8.28972E-01    1.01649E+00    3.52314E-03    1.41380E-03    1.36070E-03   -1.09077E-04
  1.10053E+01    8.41075E-01    1.01799E+00    3.51306E-03    1.43083E-03    1.32096E-03   -5.27545E-05
  1.10053E+01    8.53202E-01    1.01941E+00    3.51240E-03    1.45098E-03    1.28908E-03    8.02285E-06
  1.10053E+01    8.65350E-01    1.02081E+00    3.51599E-03    1.47498E-03    1.26651E-03    6.88548E-05
  1.10053E+01    8.77520E-01    1.02215E+00    3.52324E-03    1.50307E-03    1.24886E-03    1.30861E-04
  1.10053E+01    8.89707E-01    1.02343E+00    3.53358E-03    1.53420E-03    1.23419E-03    1.91375E-04
  1.10053E+01    9.01911E-01    1.02464E+00    3.54416E-03    1.56657E-03    1.22459E-03    2.46808E-04
  1.10053E+01    9.14130E-01    1.02573E+00    3.56437E-03    1.59360E-03    1.22356E-03    3.00243E-04
  1.10053E+01    9.26362E-01    1.02665E+00    3.60432E-03    1.61600E-03    1.23102E-03    3.54019E-04
  1.10053E+01    9.38605E-01    1.02741E+00    3.66169E-03    1.64007E-03    1.23277E-03    4.11365E-04
  1.10053E+01    9.50857E-01    1.02800E+00    3.73179E-03    1.66442E-03    1.22905E-03    4.71686E-04
  1.10053E+01    9.63116E-01    1.02842E+00    3.80474E-03    1.68835E-03    1.22553E-03    5.32448E-04
  1.10053E+01    9.75381E-01    1.02871E+00    3.88743E-03    1.71775E-03    1.22484E-03    5.96724E-04
  1.10053E+01    9.87650E-01    1.02887E+00    3.98492E-03    1.75292E-03    1.23152E-03    6.64444E-04
  1.10053E+01    9.99921E-01    1.02892E+00    4.09751E-03    1.79033E-03    1.24188E-03    7.27243E-04
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  1.20036E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  1.20036E+01    7.53403E-05    1.60569E-03    4.22852E-07    7.46446E-11    2.38645E-07   -1.69918E-10
  1.20036E+01    3.01123E-04    6.41980E-03    6.74657E-06    1.15194E-10    3.73099E-06   -6.95947E-09
  1.20036E+01    6.77586E-04    1.44344E-02    3.40076E-05    2.89268E-09    1.81793E-05   -8.05402E-08
  1.20036E+01    1.20449E-03    2.56357E-02    1.06903E-04    2.63728E-08    5.44908E-05   -4.55257E-07
  1.20036E+01    1.88172E-03    4.00015E-02    2.59369E-04    1.44795E-07    1.24381E-04   -1.76120E-06
  1.20036E+01    2.70951E-03    5.74966E-02    5.33856E-04    5.63044E-07    2.37841E-04   -5.31365E-06
  1.20036E+01    3.68726E-03    7.80611E-02    9.79394E-04    1.72043E-06    4.00987E-04   -1.34741E-05
  1.20036E+01    4.81510E-03    1.01593E-01    1.64669E-03    4.38918E-06    6.14713E-04   -2.98756E-05
  1.20036E+01    6.09279E-03    1.27919E-01    2.57819E-03    9.73572E-06    8.74406E-04   -5.94105E-05
  1.20036E+01    7.52020E-03    1.56770E-01    3.79313E-03    1.93073E-05    1.17082E-03   -1.07606E-04
  1.20036E+01    9.09698E-03    1.87747E-01    5.27172E-03    3.49470E-05    1.49193E-03   -1.79562E-04
  1.20036E+01    1.08230E-02    2.20321E-01    6.94664E-03    5.86437E-05    1.82523E-03   -2.78487E-04
  1.20036E+01    1.26982E-02    2.53847E-01    8.70849E-03    9.23723E-05    2.15985E-03   -4.04664E-04
  1.20036E+01    1.47218E-02    2.87616E-01    1.04268E-02    1.37940E-04    2.48775E-03   -5.54905E-04
  1.20036E+01    1.68939E-02    3.20917E-01    1.19795E-02    1.96874E-04    2.80387E-03   -7.23037E-04
  1.20036E+01    1.92140E-02    3.53116E-01    1.32786E-02    2.70286E-04    3.10552E-03   -9.00988E-04
  1.20036E+01    2.16818E-02    3.83697E-01    1.42789E-02    3.58788E-04    3.39148E-03   -1.08060E-03
  1.20036E+01    2.42970E-02    4.12295E-01    1.49721E-02    4.62465E-04    3.66157E-03   -1.25503E-03
  1.20036E+01    2.70590E-02    4.38690E-01    1.53750E-02    5.80988E-04    3.91690E-03   -1.41923E-03
  1.20036E+01    2.99675E-02    4.62807E-01    1.55221E-02    7.13613E-04    4.16004E-03   -1.56965E-03
  1.20036E+01    3.30223E-02    4.84693E-01    1.54605E-02    8.59172E-04    4.39327E-03   -1.70380E-03
  1.20036E+01    3.62225E-02    5.04487E-01    1.52432E-02    1.01618E-03    4.61656E-03   -1.82043E-03
  1.20036E+01    3.95679E-02    5.22378E-01    1.49202E-02    1.18301E-03    4.82682E-03   -1.91983E-03
  1.20036E+01    4.30579E-02    5.38571E-01    1.45344E-02    1.35811E-03    5.01917E-03   -2.00329E-03
  1.20036E+01    4.66923E-02    5.53265E-01    1.41204E-02    1.53971E-03    5.18895E-03   -2.07259E-03
  1.20036E+01    5.04698E-02    5.66643E-01    1.36990E-02    1.72537E-03    5.33338E-03   -2.13098E-03
  1.20036E+01    5.43905E-02    5.78862E-01    1.32810E-02    1.91219E-03    5.45110E-03   -2.18220E-03
  1.20036E+01    5.84537E-02    5.90040E-01    1.28756E-02    2.09801E-03    5.54149E-03   -2.22831E-03
  1.20036E+01    6.26584E-02    6.00272E-01    1.24892E-02    2.28135E-03    5.60439E-03   -2.27057E-03
  1.20036E+01    6.70046E-02    6.09656E-01    1.21239E-02    2.46024E-03    5.64237E-03   -2.31091E-03
  1.20036E+01    7.14910E-02    6.18288E-01    1.17816E-02    2.63137E-03    5.66272E-03   -2.35155E-03
  1.20036E+01    7.61175E-02    6.26274E-01    1.14653E-02    2.79142E-03    5.67405E-03   -2.39351E-03
  1.20036E+01    8.08829E-02    6.33711E-01    1.11736E-02    2.93881E-03    5.68459E-03   -2.43601E-03
  1.20036E+01    8.57869E-02    6.40690E-01    1.08977E-02    3.07288E-03    5.70100E-03   -2.47813E-03
  1.20036E+01    9.08284E-02    6.47311E-01    1.06342E-02    3.19267E-03    5.72701E-03   -2.51819E-03
  1.20036E+01    9.60069E-02    6.53691E-01    1.03928E-02    3.29686E-03    5.76164E-03   -2.55387E-03
  1.20036E+01    1.01322E-01    6.59920E-01    1.01817E-02    3.38556E-03    5.80315E-03   -2.58213E-03
  1.20036E+01    1.06772E-01    6.66068E-01    9.99595E-03    3.46212E-03    5.84401E-03   -2.60134E-03
  1.20036E+01    1.12356E-01    6.72145E-01    9.82906E-03    3.53048E-03    5.87313E-03   -2.61582E-03
  1.20036E+01    1.18074E-01    6.78113E-01    9.67379E-03    3.59301E-03    5.88789E-03   -2.63040E-03
  1.20036E+01    1.23925E-01    6.83945E-01    9.52146E-03    3.65047E-03    5.88565E-03   -2.64805E-03
  1.20036E+01    1.29908E-01    6.89650E-01    9.36484E-03    3.70286E-03    5.87229E-03   -2.66842E-03
  1.20036E+01    1.36022E-01    6.95245E-01    9.20614E-03    3.74977E-03    5.86625E-03   -2.69006E-03
  1.20036E+01    1.42266E-01    7.00733E-01    9.05249E-03    3.79166E-03    5.87563E-03   -2.71176E-03
  1.20036E+01    1.48639E-01    7.06115E-01    8.91867E-03    3.82843E-03    5.88945E-03   -2.73454E-03
  1.20036E+01    1.55140E-01    7.11360E-01    8.81549E-03    3.85955E-03    5.89832E-03   -2.75861E-03
  1.20036E+01    1.61769E-01    7.16417E-01    8.75438E-03    3.88794E-03    5.89741E-03   -2.78138E-03
  1.20036E+01    1.68524E-01    7.21346E-01    8.73465E-03    3.91822E-03    5.87697E-03   -2.80032E-03
  1.20036E+01    1.75404E-01    7.26278E-01    8.74907E-03    3.95156E-03    5.83125E-03   -2.81881E-03
  1.20036E+01    1.82408E-01    7.31279E-01    8.78937E-03    3.98530E-03    5.77507E-03   -2.84100E-03
  1.20036E+01    1.89535E-01    7.36383E-01    8.84104E-03    4.01561E-03    5.72369E-03   -2.86848E-03
  1.20036E+01    1.96785E-01    7.41601E-01    8.89172E-03    4.03837E-03    5.68511E-03   -2.89999E-03
  1.20036E+01    2.04155E-01    7.46955E-01    8.93428E-03    4.05434E-03    5.66384E-03   -2.92974E-03
  1.20036E+01    2.11645E-01    7.52504E-01    8.96867E-03    4.06763E-03    5.64954E-03   -2.95387E-03
  1.20036E+01    2.19254E-01    7.58224E-01    9.01380E-03    4.08114E-03    5.63220E-03   -2.97185E-03
  1.20036E+01    2.26981E-01    7.64005E-01    9.07349E-03    4.09692E-03    5.61129E-03   -2.98162E-03
  1.20036E+01    2.34824E-01    7.69756E-01    9.13257E-03    4.11309E-03    5.59199E-03   -2.98383E-03
  1.20036E+01    2.42782E-01    7.75443E-01    9.17577E-03    4.12614E-03    5.57693E-03   -2.98200E-03
  1.20036E+01    2.50854E-01    7.81157E-01    9.18906E-03    4.13199E-03    5.56214E-03   -2.97784E-03
  1.20036E+01    2.59039E-01    7.86948E-01    9.16899E-03    4.12810E-03    5.52971E-03   -2.97477E-03
  1.20036E+01    2.67335E-01    7.92752E-01    9.12216E-03    4.11539E-03    5.48097E-03   -2.97452E-03
  1.20036E+01    2.75742E-01    7.98507E-01    9.06767E-03    4.09498E-03    5.43177E-03   -2.97500E-03
  1.20036E+01    2.84258E-01    8.04254E-01    9.01179E-03    4.06874E-03    5.39140E-03   -2.97166E-03
  1.20036E+01    2.92882E-01    8.10099E-01    8.95449E-03    4.03750E-03    5.34534E-03   -2.96655E-03
  1.20036E+01    3.01612E-01    8.15991E-01    8.90482E-03    4.00046E-03    5.27830E-03   -2.96004E-03
  1.20036E+01    3.10447E-01    8.21882E-01    8.85775E-03    3.95740E-03    5.18891E-03   -2.94703E-03
  1.20036E+01    3.19386E-01    8.27811E-01    8.81142E-03    3.90757E-03    5.07827E-03   -2.92545E-03
  1.20036E+01    3.28428E-01    8.33767E-01    8.76267E-03    3.85288E-03    4.95587E-03   -2.89577E-03
  1.20036E+01    3.37571E-01    8.39666E-01    8.70979E-03    3.79900E-03    4.83573E-03   -2.85945E-03
  1.20036E+01    3.46814E-01    8.45489E-01    8.65040E-03    3.74580E-03    4.71927E-03   -2.81628E-03
  1.20036E+01    3.56154E-01    8.51305E-01    8.58482E-03    3.68709E-03    4.59892E-03   -2.76591E-03
  1.20036E+01    3.65592E-01    8.57082E-01    8.51138E-03    3.61906E-03    4.47263E-03   -2.71218E-03
  1.20036E+01    3.75126E-01    8.62808E-01    8.42265E-03    3.54152E-03    4.34279E-03   -2.66314E-03
  1.20036E+01    3.84753E-01    8.68522E-01    8.31098E-03    3.45442E-03    4.20968E-03   -2.61764E-03
  1.20036E+01    3.94474E-01    8.74204E-01    8.17790E-03    3.36172E-03    4.07809E-03   -2.56327E-03
  1.20036E+01    4.04285E-01    8.79850E-01    8.03246E-03    3.26816E-03    3.95205E-03   -2.49753E-03
  1.20036E+01    4.14186E-01    8.85505E-01    7.86559E-03    3.17680E-03    3.83415E-03   -2.42266E-03
  1.20036E+01    4.24175E-01    8.91176E-01    7.66576E-03    3.08963E-03    3.71969E-03   -2.34161E-03
  1.20036E+01    4.34251E-01    8.96783E-01    7.47530E-03    3.00887E-03    3.59445E-03   -2.25882E-03
  1.20036E+01    4.44412E-01    9.02213E-01    7.30856E-03    2.93500E-03    3.47151E-03   -2.17699E-03
  1.20036E+01    4.54657E-01    9.07438E-01    7.14826E-03    2.86628E-03    3.35870E-03   -2.09644E-03
  1.20036E+01    4.64984E-01    9.12445E-01    6.99012E-03    2.80368E-03    3.24501E-03   -2.01877E-03
  1.20036E+01    4.75392E-01    9.17221E-01    6.84018E-03    2.74828E-03    3.13101E-03   -1.94667E-03
  1.20036E+01    4.85878E-01    9.21760E-01    6.69811E-03    2.69613E-03    3.02954E-03   -1.88249E-03
  1.20036E+01    4.96442E-01    9.26088E-01    6.56092E-03    2.64266E-03    2.94258E-03   -1.82686E-03
  1.20036E+01    5.07082E-01    9.30188E-01    6.45050E-03    2.58727E-03    2.86471E-03   -1.77668E-03
  1.20036E+01    5.17796E-01    9.34069E-01    6.36262E-03    2.52848E-03    2.79020E-03   -1.72561E-03
  1.20036E+01    5.28583E-01    9.37866E-01    6.27954E-03    2.46776E-03    2.71987E-03   -1.66695E-03
  1.20036E+01    5.39440E-01    9.41668E-01    6.20381E-03    2.40645E-03    2.65804E-03   -1.60307E-03
  1.20036E+01    5.50367E-01    9.45439E-01    6.14200E-03    2.34116E-03    2.59449E-03   -1.53768E-03
  1.20036E+01    5.61362E-01    9.49160E-01    6.07070E-03    2.27117E-03    2.52285E-03   -1.47023E-03
  1.20036E+01    5.72422E-01    9.52832E-01    5.97431E-03    2.20181E-03    2.44654E-03   -1.40039E-03
  1.20036E+01    5.83547E-01    9.56475E-01    5.86163E-03    2.13963E-03    2.36739E-03   -1.32763E-03
  1.20036E+01    5.94735E-01    9.60114E-01    5.73495E-03    2.08612E-03    2.29718E-03   -1.25102E-03
  1.20036E+01    6.05984E-01    9.63682E-01    5.60680E-03    2.03629E-03    2.24956E-03   -1.17523E-03
  1.20036E+01    6.17292E-01    9.67146E-01    5.47681E-03    1.98799E-03    2.22649E-03   -1.10687E-03
  1.20036E+01    6.28658E-01    9.70541E-01    5.34263E-03    1.94036E-03    2.21552E-03   -1.04530E-03
  1.20036E+01    6.40080E-01    9.73867E-01    5.20716E-03    1.89216E-03    2.19539E-03   -9.87501E-04
  1.20036E+01    6.51556E-01    9.77058E-01    5.07296E-03    1.84191E-03    2.15459E-03   -9.34297E-04
  1.20036E+01    6.63084E-01    9.80135E-01    4.93249E-03    1.79277E-03    2.09125E-03   -8.82676E-04
