%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%  X	: Streamwise coordinates
%  Y0	: Normal coordinates of the lower wall
%  Y1	: Normal coordinates of the upper wall 
%  Utau0: Friction velocity at the lower wall
%  Utau1: Friction velocity at the upper wall
%  Cp0	: Pressure coefficient at the lower wall
%  Cp1	: Pressure coefficient at the upper wall
%  Cf0	: Skin friction coefficient at the lower wall
%  Cf1	: Skin friction coefficient at the upper wall
%
%  Y1 =  2
%  Re =  7900
%  Uo =  max(U(x=0,y)) = 1.03367
%  Po =  P(x=12,y=1)
%  Cf = (1/Re*(dU/dy))/(0.5*Uo^2)
%  Cp = (P-Po)/(0.5*Uo^2)
%  Nx = 1536
%
% Date File Created: November 5, 2007
%
%         X           Y0           Utau0          Utau1           Cp0           Cp1             Cf0             Cf1
  4.77853E+00    5.24601E-01   -3.37988E-02    4.32632E-02   -9.15952E-01   -5.82961E-01   -2.13828E-03    3.50348E-03
  4.78671E+00    5.22727E-01   -3.45957E-02    4.29462E-02   -9.14111E-01   -5.81464E-01   -2.24031E-03    3.45234E-03
  4.79489E+00    5.20844E-01   -3.53803E-02    4.26417E-02   -9.12171E-01   -5.79963E-01   -2.34307E-03    3.40355E-03
  4.80307E+00    5.18953E-01   -3.62406E-02    4.23266E-02   -9.10105E-01   -5.78459E-01   -2.45841E-03    3.35344E-03
  4.81126E+00    5.17052E-01   -3.71951E-02    4.20240E-02   -9.07903E-01   -5.76953E-01   -2.58961E-03    3.30566E-03
  4.81944E+00    5.15143E-01   -3.82196E-02    4.17221E-02   -9.05501E-01   -5.75446E-01   -2.73423E-03    3.25834E-03
  4.82762E+00    5.13224E-01   -3.91694E-02    4.14098E-02   -9.02824E-01   -5.73937E-01   -2.87183E-03    3.20975E-03
  4.83580E+00    5.11295E-01   -4.01667E-02    4.10980E-02   -8.99926E-01   -5.72430E-01   -3.01993E-03    3.16159E-03
  4.84399E+00    5.09358E-01   -4.12144E-02    4.08083E-02   -8.96760E-01   -5.70922E-01   -3.17953E-03    3.11716E-03
  4.85217E+00    5.07412E-01   -4.21408E-02    4.04968E-02   -8.93336E-01   -5.69415E-01   -3.32406E-03    3.06977E-03
  4.86035E+00    5.05458E-01   -4.29445E-02    4.01855E-02   -8.89716E-01   -5.67909E-01   -3.45206E-03    3.02275E-03
  4.86853E+00    5.03497E-01   -4.35698E-02    3.98849E-02   -8.85927E-01   -5.66403E-01   -3.55332E-03    2.97770E-03
  4.87672E+00    5.01528E-01   -4.43444E-02    3.95738E-02   -8.82066E-01   -5.64897E-01   -3.68080E-03    2.93142E-03
  4.88490E+00    4.99553E-01   -4.52266E-02    3.92637E-02   -8.77976E-01   -5.63390E-01   -3.82870E-03    2.88567E-03
  4.89308E+00    4.97572E-01   -4.61914E-02    3.89649E-02   -8.73758E-01   -5.61884E-01   -3.99380E-03    2.84191E-03
  4.90126E+00    4.95585E-01   -4.71016E-02    3.86673E-02   -8.69231E-01   -5.60377E-01   -4.15274E-03    2.79867E-03
  4.90945E+00    4.93592E-01   -4.77976E-02    3.83609E-02   -8.64500E-01   -5.58870E-01   -4.27637E-03    2.75449E-03
  4.91763E+00    4.91595E-01   -4.84730E-02    3.80661E-02   -8.59558E-01   -5.57365E-01   -4.39809E-03    2.71232E-03
  4.92581E+00    4.89591E-01   -4.92070E-02    3.77627E-02   -8.54430E-01   -5.55860E-01   -4.53229E-03    2.66925E-03
  4.93399E+00    4.87582E-01   -5.00410E-02    3.74608E-02   -8.48967E-01   -5.54359E-01   -4.68722E-03    2.62674E-03
  4.94218E+00    4.85567E-01   -5.07073E-02    3.71790E-02   -8.43088E-01   -5.52861E-01   -4.81288E-03    2.58737E-03
  4.95036E+00    4.83546E-01   -5.09742E-02    3.68778E-02   -8.36862E-01   -5.51367E-01   -4.86367E-03    2.54562E-03
  4.95854E+00    4.81519E-01   -5.09758E-02    3.65768E-02   -8.30589E-01   -5.49877E-01   -4.86398E-03    2.50424E-03
  4.96672E+00    4.79486E-01   -5.11455E-02    3.62755E-02   -8.24345E-01   -5.48390E-01   -4.89641E-03    2.46314E-03
  4.97491E+00    4.77445E-01   -5.16426E-02    3.59839E-02   -8.18063E-01   -5.46907E-01   -4.99207E-03    2.42370E-03
  4.98309E+00    4.75399E-01   -5.22861E-02    3.56826E-02   -8.11494E-01   -5.45424E-01   -5.11725E-03    2.38329E-03
  4.99127E+00    4.73345E-01   -5.27793E-02    3.53825E-02   -8.04562E-01   -5.43943E-01   -5.21424E-03    2.34337E-03
  4.99945E+00    4.71286E-01   -5.32875E-02    3.50832E-02   -7.97449E-01   -5.42462E-01   -5.31513E-03    2.30389E-03
  5.00764E+00    4.69220E-01   -5.37216E-02    3.48055E-02   -7.90025E-01   -5.40979E-01   -5.40208E-03    2.26756E-03
  5.01582E+00    4.67149E-01   -5.38115E-02    3.45113E-02   -7.82326E-01   -5.39498E-01   -5.42017E-03    2.22940E-03
  5.02400E+00    4.65071E-01   -5.38100E-02    3.42205E-02   -7.74562E-01   -5.38014E-01   -5.41989E-03    2.19198E-03
  5.03218E+00    4.62988E-01   -5.39339E-02    3.39340E-02   -7.66701E-01   -5.36533E-01   -5.44487E-03    2.15543E-03
  5.04037E+00    4.60900E-01   -5.40844E-02    3.36490E-02   -7.58677E-01   -5.35053E-01   -5.47530E-03    2.11938E-03
  5.04855E+00    4.58806E-01   -5.42139E-02    3.33757E-02   -7.50496E-01   -5.33577E-01   -5.50155E-03    2.08508E-03
  5.05673E+00    4.56706E-01   -5.43190E-02    3.30940E-02   -7.42047E-01   -5.32105E-01   -5.52290E-03    2.05003E-03
  5.06491E+00    4.54602E-01   -5.43056E-02    3.28221E-02   -7.33344E-01   -5.30636E-01   -5.52017E-03    2.01649E-03
  5.07309E+00    4.52494E-01   -5.41574E-02    3.25418E-02   -7.24442E-01   -5.29171E-01   -5.49008E-03    1.98220E-03
  5.08128E+00    4.50381E-01   -5.37670E-02    3.22694E-02   -7.15531E-01   -5.27708E-01   -5.41122E-03    1.94915E-03
  5.08946E+00    4.48265E-01   -5.31902E-02    3.19900E-02   -7.06821E-01   -5.26246E-01   -5.29575E-03    1.91555E-03
  5.09764E+00    4.46144E-01   -5.26322E-02    3.17137E-02   -6.98250E-01   -5.24782E-01   -5.18521E-03    1.88259E-03
  5.10582E+00    4.44021E-01   -5.23239E-02    3.14476E-02   -6.89711E-01   -5.23320E-01   -5.12464E-03    1.85114E-03
  5.11401E+00    4.41895E-01   -5.20378E-02    3.11723E-02   -6.80959E-01   -5.21858E-01   -5.06875E-03    1.81886E-03
  5.12219E+00    4.39765E-01   -5.14171E-02    3.08993E-02   -6.71975E-01   -5.20394E-01   -4.94857E-03    1.78715E-03
  5.13037E+00    4.37632E-01   -5.07401E-02    3.06369E-02   -6.62994E-01   -5.18932E-01   -4.81910E-03    1.75692E-03
  5.13855E+00    4.35496E-01   -5.01761E-02    3.03544E-02   -6.54072E-01   -5.17473E-01   -4.71256E-03    1.72468E-03
  5.14674E+00    4.33356E-01   -4.95885E-02    3.00892E-02   -6.45187E-01   -5.16011E-01   -4.60283E-03    1.69467E-03
  5.15492E+00    4.31213E-01   -4.88652E-02    2.98267E-02   -6.36328E-01   -5.14548E-01   -4.46954E-03    1.66523E-03
  5.16310E+00    4.29066E-01   -4.82434E-02    2.95746E-02   -6.27632E-01   -5.13088E-01   -4.35651E-03    1.63720E-03
  5.17128E+00    4.26915E-01   -4.78195E-02    2.93080E-02   -6.18942E-01   -5.11635E-01   -4.28029E-03    1.60781E-03
  5.17947E+00    4.24761E-01   -4.72394E-02    2.90467E-02   -6.10108E-01   -5.10178E-01   -4.17708E-03    1.57927E-03
  5.18765E+00    4.22603E-01   -4.65804E-02    2.87943E-02   -6.01336E-01   -5.08723E-01   -4.06135E-03    1.55194E-03
  5.19583E+00    4.20441E-01   -4.59710E-02    2.85455E-02   -5.92519E-01   -5.07269E-01   -3.95578E-03    1.52524E-03
  5.20401E+00    4.18276E-01   -4.51229E-02    2.82871E-02   -5.83664E-01   -5.05817E-01   -3.81117E-03    1.49775E-03
  5.21220E+00    4.16109E-01   -4.42258E-02    2.80352E-02   -5.74949E-01   -5.04360E-01   -3.66113E-03    1.47119E-03
  5.22038E+00    4.13939E-01   -4.34222E-02    2.77982E-02   -5.66235E-01   -5.02901E-01   -3.52928E-03    1.44643E-03
  5.22856E+00    4.11767E-01   -4.23630E-02    2.75527E-02   -5.57502E-01   -5.01442E-01   -3.35921E-03    1.42100E-03
  5.23674E+00    4.09593E-01   -4.10195E-02    2.73120E-02   -5.48855E-01   -4.99983E-01   -3.14952E-03    1.39627E-03
  5.24493E+00    4.07418E-01   -3.98572E-02    2.70579E-02   -5.40451E-01   -4.98522E-01   -2.97357E-03    1.37042E-03
  5.25311E+00    4.05241E-01   -3.90907E-02    2.68199E-02   -5.32141E-01   -4.97058E-01   -2.86029E-03    1.34641E-03
  5.26129E+00    4.03064E-01   -3.81661E-02    2.65720E-02   -5.23805E-01   -4.95593E-01   -2.72659E-03    1.32164E-03
  5.26947E+00    4.00885E-01   -3.70436E-02    2.63196E-02   -5.15541E-01   -4.94122E-01   -2.56857E-03    1.29665E-03
  5.27765E+00    3.98705E-01   -3.59401E-02    2.60767E-02   -5.07354E-01   -4.92644E-01   -2.41781E-03    1.27283E-03
  5.28584E+00    3.96524E-01   -3.51586E-02    2.58275E-02   -4.99277E-01   -4.91160E-01   -2.31381E-03    1.24861E-03
  5.29402E+00    3.94341E-01   -3.43412E-02    2.55706E-02   -4.91091E-01   -4.89667E-01   -2.20747E-03    1.22390E-03
  5.30220E+00    3.92157E-01   -3.27563E-02    2.53291E-02   -4.83003E-01   -4.88165E-01   -2.00841E-03    1.20089E-03
  5.31038E+00    3.89970E-01   -3.08899E-02    2.50850E-02   -4.75287E-01   -4.86651E-01   -1.78606E-03    1.17785E-03
  5.31857E+00    3.87782E-01   -2.87618E-02    2.48556E-02   -4.67910E-01   -4.85128E-01   -1.54844E-03    1.15641E-03
  5.32675E+00    3.85592E-01   -2.67684E-02    2.46300E-02   -4.60915E-01   -4.83596E-01   -1.34124E-03    1.13551E-03
  5.33493E+00    3.83400E-01   -2.50409E-02    2.44081E-02   -4.54142E-01   -4.82054E-01   -1.17372E-03    1.11515E-03
  5.34311E+00    3.81207E-01   -2.32187E-02    2.42053E-02   -4.47511E-01   -4.80511E-01   -1.00911E-03    1.09669E-03
  5.35130E+00    3.79012E-01   -2.10693E-02    2.39828E-02   -4.41016E-01   -4.78969E-01   -8.30932E-04    1.07662E-03
  5.35948E+00    3.76815E-01   -1.91329E-02    2.37571E-02   -4.34791E-01   -4.77422E-01   -6.85214E-04    1.05645E-03
  5.36766E+00    3.74618E-01   -1.68972E-02    2.35315E-02   -4.28698E-01   -4.75871E-01   -5.34430E-04    1.03649E-03
  5.37584E+00    3.72418E-01   -1.43611E-02    2.33033E-02   -4.22852E-01   -4.74318E-01   -3.86045E-04    1.01648E-03
  5.38403E+00    3.70219E-01   -1.18084E-02    2.30686E-02   -4.17180E-01   -4.72761E-01   -2.61002E-04    9.96105E-04
  5.39221E+00    3.68018E-01   -8.93969E-03    2.28073E-02   -4.11585E-01   -4.71199E-01   -1.49592E-04    9.73672E-04
  5.40039E+00    3.65816E-01   -4.69539E-03    2.25382E-02   -4.05997E-01   -4.69621E-01   -4.12673E-05    9.50832E-04
  5.40857E+00    3.63614E-01    4.80580E-03    2.22848E-02   -4.00629E-01   -4.68022E-01    4.32310E-05    9.29569E-04
  5.41676E+00    3.61412E-01    7.79643E-03    2.20356E-02   -3.95177E-01   -4.66407E-01    1.13777E-04    9.08893E-04
  5.42494E+00    3.59210E-01    1.07176E-02    2.17737E-02   -3.89787E-01   -4.64775E-01    2.15010E-04    8.87417E-04
  5.43312E+00    3.57008E-01    1.24533E-02    2.15168E-02   -3.84560E-01   -4.63116E-01    2.90290E-04    8.66599E-04
  5.44130E+00    3.54807E-01    1.34297E-02    2.12670E-02   -3.79410E-01   -4.61427E-01    3.37595E-04    8.46594E-04
  5.44949E+00    3.52607E-01    1.40267E-02    2.10220E-02   -3.74179E-01   -4.59714E-01    3.68279E-04    8.27200E-04
  5.45767E+00    3.50407E-01    1.54026E-02    2.07876E-02   -3.68841E-01   -4.57973E-01    4.44072E-04    8.08857E-04
  5.46585E+00    3.48209E-01    1.72858E-02    2.05683E-02   -3.63525E-01   -4.56205E-01    5.59299E-04    7.91884E-04
  5.47403E+00    3.46011E-01    1.89368E-02    2.03919E-02   -3.58358E-01   -4.54403E-01    6.71241E-04    7.78360E-04
  5.48221E+00    3.43815E-01    2.05438E-02    2.02758E-02   -3.53255E-01   -4.52577E-01    7.89999E-04    7.69521E-04
  5.49040E+00    3.41621E-01    2.18781E-02    2.01758E-02   -3.48349E-01   -4.50741E-01    8.95946E-04    7.61947E-04
  5.49858E+00    3.39428E-01    2.28631E-02    2.01075E-02   -3.43570E-01   -4.48891E-01    9.78441E-04    7.56797E-04
  5.50676E+00    3.37236E-01    2.39453E-02    2.00887E-02   -3.38757E-01   -4.47041E-01    1.07325E-03    7.55381E-04
  5.51495E+00    3.35046E-01    2.50925E-02    2.00751E-02   -3.34001E-01   -4.45202E-01    1.17855E-03    7.54358E-04
  5.52313E+00    3.32857E-01    2.61415E-02    2.00639E-02   -3.29382E-01   -4.43376E-01    1.27916E-03    7.53522E-04
  5.53131E+00    3.30670E-01    2.68136E-02    2.00385E-02   -3.24965E-01   -4.41558E-01    1.34578E-03    7.51612E-04
  5.53949E+00    3.28485E-01    2.73248E-02    2.00368E-02   -3.20558E-01   -4.39747E-01    1.39759E-03    7.51484E-04
  5.54767E+00    3.26302E-01    2.78610E-02    2.00243E-02   -3.16206E-01   -4.37951E-01    1.45297E-03    7.50544E-04
  5.55586E+00    3.24121E-01    2.79861E-02    1.99900E-02   -3.11930E-01   -4.36167E-01    1.46605E-03    7.47976E-04
  5.56404E+00    3.21941E-01    2.79292E-02    1.99460E-02   -3.07478E-01   -4.34386E-01    1.46009E-03    7.44692E-04
  5.57222E+00    3.19764E-01    2.81506E-02    1.99062E-02   -3.02954E-01   -4.32607E-01    1.48333E-03    7.41718E-04
  5.58040E+00    3.17588E-01    2.86249E-02    1.98640E-02   -2.98470E-01   -4.30826E-01    1.53374E-03    7.38578E-04
  5.58859E+00    3.15414E-01    2.91020E-02    1.98276E-02   -2.94158E-01   -4.29045E-01    1.58529E-03    7.35878E-04
  5.59677E+00    3.13243E-01    2.94968E-02    1.97664E-02   -2.89823E-01   -4.27269E-01    1.62859E-03    7.31339E-04
  5.60495E+00    3.11074E-01    3.01245E-02    1.97038E-02   -2.85387E-01   -4.25486E-01    1.69865E-03    7.26711E-04
  5.61313E+00    3.08907E-01    3.09685E-02    1.96451E-02   -2.81032E-01   -4.23699E-01    1.79517E-03    7.22387E-04
  5.62132E+00    3.06741E-01    3.17804E-02    1.95903E-02   -2.76843E-01   -4.21897E-01    1.89053E-03    7.18365E-04
  5.62950E+00    3.04577E-01    3.25105E-02    1.95736E-02   -2.72762E-01   -4.20080E-01    1.97838E-03    7.17145E-04
  5.63768E+00    3.02415E-01    3.32452E-02    1.95741E-02   -2.68655E-01   -4.18262E-01    2.06882E-03    7.17182E-04
  5.64586E+00    3.00255E-01    3.39004E-02    1.95337E-02   -2.64613E-01   -4.16448E-01    2.15117E-03    7.14223E-04
  5.65405E+00    2.98096E-01    3.45647E-02    1.95029E-02   -2.60630E-01   -4.14611E-01    2.23630E-03    7.11967E-04
  5.66223E+00    2.95938E-01    3.51843E-02    1.95274E-02   -2.56883E-01   -4.12753E-01    2.31718E-03    7.13758E-04
  5.67041E+00    2.93781E-01    3.55609E-02    1.95445E-02   -2.53291E-01   -4.10894E-01    2.36706E-03    7.15008E-04
  5.67859E+00    2.91626E-01    3.58967E-02    1.95084E-02   -2.49734E-01   -4.09035E-01    2.41197E-03    7.12375E-04
  5.68678E+00    2.89474E-01    3.61797E-02    1.94337E-02   -2.46225E-01   -4.07150E-01    2.45015E-03    7.06927E-04
  5.69496E+00    2.87324E-01    3.63505E-02    1.93904E-02   -2.42794E-01   -4.05224E-01    2.47334E-03    7.03779E-04
  5.70314E+00    2.85177E-01    3.65359E-02    1.93667E-02   -2.39361E-01   -4.03271E-01    2.49864E-03    7.02061E-04
  5.71132E+00    2.83034E-01    3.67341E-02    1.93147E-02   -2.35980E-01   -4.01299E-01    2.52581E-03    6.98292E-04
  5.71951E+00    2.80896E-01    3.69223E-02    1.92111E-02   -2.32603E-01   -3.99305E-01    2.55177E-03    6.90822E-04
  5.72769E+00    2.78763E-01    3.71054E-02    1.90997E-02   -2.29281E-01   -3.97267E-01    2.57714E-03    6.82833E-04
  5.73587E+00    2.76635E-01    3.70430E-02    1.90626E-02   -2.26078E-01   -3.95172E-01    2.56848E-03    6.80184E-04
  5.74405E+00    2.74514E-01    3.68840E-02    1.91122E-02   -2.22860E-01   -3.93032E-01    2.54648E-03    6.83730E-04
  5.75223E+00    2.72398E-01    3.69241E-02    1.92197E-02   -2.19554E-01   -3.90863E-01    2.55202E-03    6.91440E-04
  5.76042E+00    2.70287E-01    3.72331E-02    1.93858E-02   -2.16214E-01   -3.88677E-01    2.59491E-03    7.03448E-04
  5.76860E+00    2.68181E-01    3.76486E-02    1.95864E-02   -2.12939E-01   -3.86489E-01    2.65314E-03    7.18083E-04
  5.77678E+00    2.66079E-01    3.80675E-02    1.97550E-02   -2.09746E-01   -3.84301E-01    2.71252E-03    7.30492E-04
  5.78496E+00    2.63981E-01    3.85259E-02    1.99590E-02   -2.06584E-01   -3.82083E-01    2.77823E-03    7.45657E-04
  5.79315E+00    2.61887E-01    3.88507E-02    2.02494E-02   -2.03557E-01   -3.79849E-01    2.82527E-03    7.67514E-04
  5.80133E+00    2.59796E-01    3.89972E-02    2.05259E-02   -2.00600E-01   -3.77627E-01    2.84663E-03    7.88623E-04
  5.80951E+00    2.57708E-01    3.90390E-02    2.07718E-02   -1.97691E-01   -3.75400E-01    2.85273E-03    8.07628E-04
  5.81769E+00    2.55623E-01    3.90475E-02    2.10397E-02   -1.94792E-01   -3.73157E-01    2.85397E-03    8.28593E-04
  5.82588E+00    2.53541E-01    3.91319E-02    2.13281E-02   -1.91880E-01   -3.70913E-01    2.86632E-03    8.51471E-04
  5.83406E+00    2.51464E-01    3.92513E-02    2.15898E-02   -1.89006E-01   -3.68676E-01    2.88385E-03    8.72494E-04
  5.84224E+00    2.49391E-01    3.93603E-02    2.17908E-02   -1.86179E-01   -3.66438E-01    2.89988E-03    8.88813E-04
  5.85042E+00    2.47322E-01    3.94467E-02    2.19999E-02   -1.83434E-01   -3.64177E-01    2.91263E-03    9.05948E-04
  5.85861E+00    2.45259E-01    3.95235E-02    2.22474E-02   -1.80724E-01   -3.61896E-01    2.92399E-03    9.26451E-04
  5.86679E+00    2.43201E-01    3.95450E-02    2.25042E-02   -1.78083E-01   -3.59609E-01    2.92716E-03    9.47964E-04
  5.87497E+00    2.41149E-01    3.94171E-02    2.27792E-02   -1.75497E-01   -3.57313E-01    2.90826E-03    9.71268E-04
  5.88315E+00    2.39103E-01    3.92526E-02    2.30483E-02   -1.72846E-01   -3.55007E-01    2.88403E-03    9.94353E-04
  5.89134E+00    2.37063E-01    3.91504E-02    2.33409E-02   -1.70142E-01   -3.52678E-01    2.86904E-03    1.01976E-03
  5.89952E+00    2.35029E-01    3.92016E-02    2.36232E-02   -1.67400E-01   -3.50338E-01    2.87654E-03    1.04457E-03
  5.90770E+00    2.33000E-01    3.93704E-02    2.38902E-02   -1.64733E-01   -3.47977E-01    2.90137E-03    1.06832E-03
  5.91588E+00    2.30976E-01    3.95311E-02    2.41749E-02   -1.62151E-01   -3.45588E-01    2.92510E-03    1.09394E-03
  5.92407E+00    2.28957E-01    3.96834E-02    2.44793E-02   -1.59618E-01   -3.43165E-01    2.94768E-03    1.12166E-03
  5.93225E+00    2.26943E-01    3.98355E-02    2.48165E-02   -1.57131E-01   -3.40717E-01    2.97032E-03    1.15277E-03
  5.94043E+00    2.24934E-01    3.99442E-02    2.51713E-02   -1.54719E-01   -3.38243E-01    2.98656E-03    1.18598E-03
  5.94861E+00    2.22929E-01    4.00002E-02    2.55575E-02   -1.52335E-01   -3.35748E-01    2.99494E-03    1.22264E-03
  5.95680E+00    2.20929E-01    4.00901E-02    2.59336E-02   -1.49910E-01   -3.33237E-01    3.00841E-03    1.25890E-03
  5.96498E+00    2.18934E-01    4.02751E-02    2.63372E-02   -1.47515E-01   -3.30698E-01    3.03625E-03    1.29838E-03
  5.97316E+00    2.16944E-01    4.04601E-02    2.67887E-02   -1.45252E-01   -3.28148E-01    3.06420E-03    1.34328E-03
  5.98134E+00    2.14960E-01    4.04861E-02    2.72414E-02   -1.43154E-01   -3.25612E-01    3.06814E-03    1.38906E-03
  5.98952E+00    2.12982E-01    4.04529E-02    2.76719E-02   -1.41089E-01   -3.23071E-01    3.06311E-03    1.43331E-03
  5.99771E+00    2.11011E-01    4.05035E-02    2.81671E-02   -1.38965E-01   -3.20500E-01    3.07078E-03    1.48508E-03
  6.00589E+00    2.09046E-01    4.05725E-02    2.86863E-02   -1.36835E-01   -3.17946E-01    3.08126E-03    1.54033E-03
  6.01407E+00    2.07088E-01    4.05815E-02    2.91344E-02   -1.34707E-01   -3.15420E-01    3.08262E-03    1.58883E-03
  6.02225E+00    2.05137E-01    4.06342E-02    2.95472E-02   -1.32529E-01   -3.12894E-01    3.09062E-03    1.63416E-03
  6.03044E+00    2.03193E-01    4.07956E-02    2.99733E-02   -1.30360E-01   -3.10349E-01    3.11523E-03    1.68164E-03
  6.03862E+00    2.01257E-01    4.10108E-02    3.04171E-02   -1.28213E-01   -3.07805E-01    3.14818E-03    1.73181E-03
  6.04680E+00    1.99328E-01    4.12192E-02    3.08637E-02   -1.26117E-01   -3.05269E-01    3.18027E-03    1.78303E-03
  6.05498E+00    1.97406E-01    4.13276E-02    3.13131E-02   -1.24090E-01   -3.02749E-01    3.19701E-03    1.83533E-03
  6.06317E+00    1.95491E-01    4.13788E-02    3.17618E-02   -1.22057E-01   -3.00244E-01    3.20494E-03    1.88831E-03
  6.07135E+00    1.93583E-01    4.14638E-02    3.22272E-02   -1.20015E-01   -2.97754E-01    3.21812E-03    1.94405E-03
  6.07953E+00    1.91683E-01    4.15115E-02    3.27053E-02   -1.18026E-01   -2.95277E-01    3.22552E-03    2.00216E-03
  6.08771E+00    1.89790E-01    4.15081E-02    3.31713E-02   -1.16023E-01   -2.92833E-01    3.22500E-03    2.05962E-03
  6.09590E+00    1.87905E-01    4.16016E-02    3.35808E-02   -1.13940E-01   -2.90410E-01    3.23954E-03    2.11079E-03
  6.10408E+00    1.86026E-01    4.18114E-02    3.39858E-02   -1.11866E-01   -2.87993E-01    3.27230E-03    2.16201E-03
  6.11226E+00    1.84155E-01    4.19674E-02    3.43559E-02   -1.09885E-01   -2.85579E-01    3.29676E-03    2.20936E-03
  6.12044E+00    1.82290E-01    4.20179E-02    3.47578E-02   -1.07963E-01   -2.83150E-01    3.30471E-03    2.26135E-03
  6.12863E+00    1.80432E-01    4.20377E-02    3.51802E-02   -1.06022E-01   -2.80738E-01    3.30782E-03    2.31664E-03
  6.13681E+00    1.78581E-01    4.20917E-02    3.55665E-02   -1.04057E-01   -2.78369E-01    3.31632E-03    2.36780E-03
  6.14499E+00    1.76737E-01    4.20925E-02    3.59030E-02   -1.02103E-01   -2.76023E-01    3.31644E-03    2.41282E-03
  6.15317E+00    1.74898E-01    4.20505E-02    3.62478E-02   -1.00160E-01   -2.73661E-01    3.30983E-03    2.45939E-03
  6.16136E+00    1.73067E-01    4.19872E-02    3.66170E-02   -9.82401E-02   -2.71287E-01    3.29987E-03    2.50974E-03
  6.16954E+00    1.71241E-01    4.19104E-02    3.69742E-02   -9.62956E-02   -2.68929E-01    3.28781E-03    2.55895E-03
  6.17772E+00    1.69423E-01    4.19133E-02    3.73223E-02   -9.43147E-02   -2.66586E-01    3.28827E-03    2.60735E-03
  6.18590E+00    1.67612E-01    4.19494E-02    3.77012E-02   -9.23747E-02   -2.64243E-01    3.29393E-03    2.66057E-03
  6.19408E+00    1.65808E-01    4.19195E-02    3.80335E-02   -9.04929E-02   -2.61918E-01    3.28925E-03    2.70767E-03
  6.20227E+00    1.64012E-01    4.18535E-02    3.83333E-02   -8.86385E-02   -2.59610E-01    3.27889E-03    2.75053E-03
  6.21045E+00    1.62225E-01    4.17739E-02    3.86037E-02   -8.67995E-02   -2.57297E-01    3.26643E-03    2.78947E-03
